index,line_nos,transcript_file,audio_file,transcript,tokens
line 34 corpus_15.txt,line 34,corpus_15.txt,200703-104537_yor_7f4_elicit_33.wav,"Wọ́n fòfin de ìbánigbófò ìjínigbé ní Ítálì , Jámánì , àti Kòlóńbíà . ## Kidnap insurance is outlawed in Colombia and Italy .","[22, 41, 13, 5, 32, 5, 8, 13, 3, 4, 30, 1, 27, 13, 8, 6, 1, 33, 5, 32, 30, 9, 31, 13, 8, 6, 1, 29, 13, 31, 31, 19, 27, 11, 30, 9, 27, 12, 27, 13, 30, 26, 19, 8, 10, 32, 11, 33, 36, 1, 31, 26, 10, 8, 3, 13, 0, 15, 8, 13, 18, 20, 17, 0, 13, 2, 4, 8, 18, 14, 20, 19, 11, 0, 22, 4, 3, 8, 13, 2, 14, 11, 14, 12, 1, 8, 0, 0, 13, 3, 8, 19, 0, 11, 24]"
line 35 corpus_15.txt,line 35,corpus_15.txt,200703-104537_yor_7f4_elicit_34.wav,"Àwọn tí wọ́n nífẹ̀ẹ́ sí òwò ìbánigbófò ìjínigbé sọ pé ó ń jẹ́ kí ọ̀pọ̀ èèyàn san owó fún àdánù àwọn èèyàn kéréje bó ṣe rí ní ti àwọn ìbánigbófò mìíràn . ## Supporters of kidnap insurance point out that like any other insurance , it makes many pay for the losses of a few .","[26, 22, 41, 13, 19, 31, 22, 41, 13, 13, 31, 5, 40, 40, 18, 31, 32, 22, 32, 30, 1, 27, 13, 8, 6, 1, 33, 5, 32, 30, 9, 31, 13, 8, 6, 1, 29, 18, 41, 15, 29, 33, 36, 9, 40, 10, 31, 41, 15, 41, 28, 28, 24, 26, 13, 18, 0, 13, 14, 22, 33, 5, 35, 13, 26, 3, 27, 13, 34, 26, 22, 41, 13, 28, 28, 24, 26, 13, 10, 29, 17, 29, 9, 4, 1, 33, 39, 4, 17, 31, 13, 31, 19, 8, 26, 22, 41, 13, 30, 1, 27, 13, 8, 6, 1, 33, 5, 32, 12, 30, 31, 17, 26, 13, 18, 20, 15, 15, 14, 17, 19, 4, 17, 18, 14, 5, 10, 8, 3, 13, 0, 15, 8, 13, 18, 20, 17, 0, 13, 2, 4, 15, 14, 8, 13, 19, 14, 20, 19, 19, 7, 0, 19, 11, 8, 10, 4, 0, 13, 24, 14, 19, 7, 4, 17, 8, 13, 18, 20, 17, 0, 13, 2, 4, 8, 19, 12, 0, 10, 4, 18, 12, 0, 13, 24, 15, 0, 24, 5, 14, 17, 19, 7, 4, 11, 14, 18, 18, 4, 18, 14, 5, 0, 5, 4, 22]"
line 36 corpus_15.txt,line 36,corpus_15.txt,200703-104537_yor_7f4_elicit_35.wav,"Wọ́n ronú pé ìbánigbófò ń fọkàn èèyàn balẹ̀ dé àyè kan , níwọ̀n bí ó ti ń mú kí àwọn ìdílé àti ilé iṣẹ́ tí a mú wọnú ìṣètò náà lè sanwó fún ìrànlọ́wọ́ àwọn amọṣẹ́dunjú tó tóótun , tí wọ́n lè fọkàn ẹni balẹ̀ , tí wọ́n lè dúnàádúrà owó ìtúsílẹ̀ tí kò pọ̀ , tí wọ́n sì lè mú kó rọrùn láti gbá àwọn ajínigbé náà mú . ## They reason that insurance creates a measure of security , since it enables insured families and companies to afford the help of qualified professionals , who can ease tension , negotiate lower ransoms , and make it easier to catch the kidnappers .","[22, 41, 13, 17, 14, 13, 35, 15, 29, 30, 1, 27, 13, 8, 6, 1, 33, 5, 32, 36, 5, 41, 10, 26, 13, 28, 28, 24, 26, 13, 1, 0, 11, 40, 3, 29, 26, 24, 28, 10, 0, 13, 13, 31, 22, 41, 13, 1, 31, 33, 19, 8, 36, 12, 35, 10, 31, 26, 22, 41, 13, 30, 3, 31, 11, 29, 26, 19, 8, 8, 11, 29, 8, 39, 40, 19, 31, 0, 12, 35, 22, 41, 13, 35, 30, 39, 28, 19, 32, 13, 27, 26, 11, 28, 18, 0, 13, 22, 33, 5, 35, 13, 30, 17, 26, 13, 11, 41, 22, 41, 26, 22, 41, 13, 0, 12, 41, 39, 40, 3, 20, 13, 9, 35, 19, 33, 19, 33, 33, 19, 20, 13, 19, 31, 22, 41, 13, 11, 28, 5, 41, 10, 26, 13, 40, 13, 8, 1, 0, 11, 40, 19, 31, 22, 41, 13, 11, 28, 3, 35, 13, 26, 27, 3, 35, 17, 26, 14, 22, 33, 30, 19, 35, 18, 31, 11, 40, 19, 31, 10, 32, 15, 41, 19, 31, 22, 41, 13, 18, 30, 11, 28, 12, 35, 10, 33, 17, 41, 17, 34, 13, 11, 27, 19, 8, 6, 1, 27, 26, 22, 41, 13, 0, 9, 31, 13, 8, 6, 1, 29, 13, 27, 26, 12, 35, 19, 7, 4, 24, 17, 4, 0, 18, 14, 13, 19, 7, 0, 19, 8, 13, 18, 20, 17, 0, 13, 2, 4, 2, 17, 4, 0, 19, 4, 18, 0, 12, 4, 0, 18, 20, 17, 4, 14, 5, 18, 4, 2, 20, 17, 8, 19, 24, 18, 8, 13, 2, 4, 8, 19, 4, 13, 0, 1, 11, 4, 18, 8, 13, 18, 20, 17, 4, 3, 5, 0, 12, 8, 11, 8, 4, 18, 0, 13, 3, 2, 14, 12, 15, 0, 13, 8, 4, 18, 19, 14, 0, 5, 5, 14, 17, 3, 19, 7, 4, 7, 4, 11, 15, 14, 5, 16, 20, 0, 11, 8, 5, 8, 4, 3, 15, 17, 14, 5, 4, 18, 18, 8, 14, 13, 0, 11, 18, 22, 7, 14, 2, 0, 13, 4, 0, 18, 4, 19, 4, 13, 18, 8, 14, 13, 13, 4, 6, 14, 19, 8, 0, 19, 4, 11, 14, 22, 4, 17, 17, 0, 13, 18, 14, 12, 18, 0, 13, 3, 12, 0, 10, 4, 8, 19, 4, 0, 18, 8, 4, 17, 19, 14, 2, 0, 19, 2, 7, 19, 7, 4, 10, 8, 3, 13, 0, 15, 15, 4, 17, 18]"
line 37 corpus_15.txt,line 37,corpus_15.txt,200703-104537_yor_7f4_elicit_36.wav,[ Àpótí tó wà ní ojú ìwé 17 ] ## [ Box on page 7 ],"[26, 15, 33, 19, 31, 19, 33, 22, 26, 13, 31, 14, 9, 35, 30, 22, 29, 1, 14, 23, 14, 13, 15, 0, 6, 4]"
line 38 corpus_15.txt,line 38,corpus_15.txt,200703-104537_yor_7f4_elicit_37.wav,Rúkèrúdò ní Stockholm ## The Stockholm Syndrome,"[17, 35, 10, 28, 17, 35, 3, 32, 13, 31, 18, 19, 14, 2, 10, 7, 14, 11, 12, 19, 7, 4, 18, 19, 14, 2, 10, 7, 14, 11, 12, 18, 24, 13, 3, 17, 14, 12, 4]"
line 39 corpus_15.txt,line 39,corpus_15.txt,200703-104537_yor_7f4_elicit_38.wav,"Lọ́dún 1974 , wọ́n jí Patty Hearst gbé , ọmọ bàbá olówó tórúkọ rẹ̀ ń jẹ́ Randolph A . ## In 1974 the kidnapping of Patty Hearst , daughter of the newspaper billionaire Randolph A .","[11, 41, 3, 35, 13, 22, 41, 13, 9, 31, 15, 0, 19, 19, 24, 7, 4, 0, 17, 18, 19, 6, 1, 29, 41, 12, 41, 1, 26, 1, 27, 14, 11, 33, 22, 33, 19, 33, 17, 35, 10, 41, 17, 40, 36, 9, 40, 17, 0, 13, 3, 14, 11, 15, 7, 0, 8, 13, 19, 7, 4, 10, 8, 3, 13, 0, 15, 15, 8, 13, 6, 14, 5, 15, 0, 19, 19, 24, 7, 4, 0, 17, 18, 19, 3, 0, 20, 6, 7, 19, 4, 17, 14, 5, 19, 7, 4, 13, 4, 22, 18, 15, 0, 15, 4, 17, 1, 8, 11, 11, 8, 14, 13, 0, 8, 17, 4, 17, 0, 13, 3, 14, 11, 15, 7, 0]"
line 40 corpus_15.txt,line 40,corpus_15.txt,200703-104537_yor_7f4_elicit_39.wav,"Hearst , tó ni iléeṣẹ́ ìwé ìròyìn kan , àmọ́ ọ̀rọ̀ bẹ́yìn yọ nígbà tí ọmọbìnrin náà wá gbè sẹ́yìn àwọn tó jí i gbé , tó sì bá ẹgbẹ́ náà lọ digun jalè . ## Hearst , took a surprising turn when she sided with her kidnappers and took part in armed robbery with the group .","[7, 4, 0, 17, 18, 19, 19, 33, 13, 8, 8, 11, 29, 4, 39, 40, 30, 22, 29, 30, 17, 32, 24, 30, 13, 10, 0, 13, 26, 12, 41, 41, 17, 41, 1, 40, 24, 30, 13, 24, 41, 13, 31, 6, 1, 26, 19, 31, 41, 12, 41, 1, 30, 13, 17, 8, 13, 13, 27, 26, 22, 27, 6, 1, 28, 18, 40, 24, 30, 13, 26, 22, 41, 13, 19, 33, 9, 31, 8, 6, 1, 29, 19, 33, 18, 30, 1, 27, 40, 6, 1, 40, 13, 27, 26, 11, 41, 3, 8, 6, 20, 13, 9, 0, 11, 28, 7, 4, 0, 17, 18, 19, 19, 14, 14, 10, 0, 18, 20, 17, 15, 17, 8, 18, 8, 13, 6, 19, 20, 17, 13, 22, 7, 4, 13, 18, 7, 4, 18, 8, 3, 4, 3, 22, 8, 19, 7, 7, 4, 17, 10, 8, 3, 13, 0, 15, 15, 4, 17, 18, 0, 13, 3, 19, 14, 14, 10, 15, 0, 17, 19, 8, 13, 0, 17, 12, 4, 3, 17, 14, 1, 1, 4, 17, 24, 22, 8, 19, 7, 19, 7, 4, 6, 17, 14, 20, 15]"
line 41 corpus_15.txt,line 41,corpus_15.txt,200703-104537_yor_7f4_elicit_40.wav,"Nínú ìṣẹ̀lẹ̀ mìíràn , agbábọ́ọ̀lù kan tó jẹ́ ọmọ ilẹ̀ Sípéènì dárí ji àwọn tó jí i gbé , ó sì ṣàdúrà fún wọn pé wọ́n á ṣoríire . ## In another case a kidnapped Spanish football player forgave his kidnappers and wished them well .","[13, 31, 13, 35, 30, 39, 40, 11, 40, 12, 30, 31, 17, 26, 13, 0, 6, 1, 27, 1, 41, 41, 11, 34, 10, 0, 13, 19, 33, 9, 40, 41, 12, 41, 8, 11, 40, 18, 31, 15, 29, 28, 13, 30, 3, 27, 17, 31, 9, 8, 26, 22, 41, 13, 19, 33, 9, 31, 8, 6, 1, 29, 33, 18, 30, 39, 26, 3, 35, 17, 26, 5, 35, 13, 22, 41, 13, 15, 29, 22, 41, 13, 27, 39, 14, 17, 31, 8, 17, 4, 8, 13, 0, 13, 14, 19, 7, 4, 17, 2, 0, 18, 4, 0, 10, 8, 3, 13, 0, 15, 15, 4, 3, 18, 15, 0, 13, 8, 18, 7, 5, 14, 14, 19, 1, 0, 11, 11, 15, 11, 0, 24, 4, 17, 5, 14, 17, 6, 0, 21, 4, 7, 8, 18, 10, 8, 3, 13, 0, 15, 15, 4, 17, 18, 0, 13, 3, 22, 8, 18, 7, 4, 3, 19, 7, 4, 12, 22, 4, 11, 11]"
line 42 corpus_15.txt,line 42,corpus_15.txt,200703-104537_yor_7f4_elicit_41.wav,"Láàárín ọdún 1970 sí 1974 , orúkọ tí wọ́n pe ìṣẹ̀lẹ̀ mérìíyìírí yìí ni Rúkèrúdò ní Stockholm , ìdí tí wọ́n fi pè é bẹ́ẹ̀ ni jíjí tí wọ́n jí àwọn èèyàn gbé ní ọdún 1973 ní báńkì kan ní Stockholm , Sweden . ## In the early 1970 ’ s , this phenomenon was named the Stockholm Syndrome , after a 1973 hostage drama at a bank in Stockholm , Sweden .","[11, 27, 26, 27, 17, 31, 13, 41, 3, 35, 13, 18, 31, 14, 17, 35, 10, 41, 19, 31, 22, 41, 13, 15, 4, 30, 39, 40, 11, 40, 12, 29, 17, 30, 31, 24, 30, 31, 17, 31, 24, 30, 31, 13, 8, 17, 35, 10, 28, 17, 35, 3, 32, 13, 31, 18, 19, 14, 2, 10, 7, 14, 11, 12, 30, 3, 31, 19, 31, 22, 41, 13, 5, 8, 15, 28, 29, 1, 40, 40, 13, 8, 9, 31, 9, 31, 19, 31, 22, 41, 13, 9, 31, 26, 22, 41, 13, 28, 28, 24, 26, 13, 6, 1, 29, 13, 31, 41, 3, 35, 13, 13, 31, 1, 27, 36, 10, 30, 10, 0, 13, 13, 31, 18, 19, 14, 2, 10, 7, 14, 11, 12, 18, 22, 4, 3, 4, 13, 8, 13, 19, 7, 4, 4, 0, 17, 11, 24, 18, 19, 7, 8, 18, 15, 7, 4, 13, 14, 12, 4, 13, 14, 13, 22, 0, 18, 13, 0, 12, 4, 3, 19, 7, 4, 18, 19, 14, 2, 10, 7, 14, 11, 12, 18, 24, 13, 3, 17, 14, 12, 4, 0, 5, 19, 4, 17, 0, 7, 14, 18, 19, 0, 6, 4, 3, 17, 0, 12, 0, 0, 19, 0, 1, 0, 13, 10, 8, 13, 18, 19, 14, 2, 10, 7, 14, 11, 12, 18, 22, 4, 3, 4, 13]"
line 43 corpus_15.txt,line 43,corpus_15.txt,200703-104537_yor_7f4_elicit_42.wav,"Nígbà yẹn , àwọn kan lára àwọn tí wọ́n jí gbé náà wá di ọ̀rẹ́ àwọn tó jí wọn gbé . ## On that occasion some of the hostages developed a particular friendship with their captors .","[13, 31, 6, 1, 26, 24, 40, 13, 26, 22, 41, 13, 10, 0, 13, 11, 27, 17, 0, 26, 22, 41, 13, 19, 31, 22, 41, 13, 9, 31, 6, 1, 29, 13, 27, 26, 22, 27, 3, 8, 41, 17, 40, 26, 22, 41, 13, 19, 33, 9, 31, 22, 41, 13, 6, 1, 29, 14, 13, 19, 7, 0, 19, 14, 2, 2, 0, 18, 8, 14, 13, 18, 14, 12, 4, 14, 5, 19, 7, 4, 7, 14, 18, 19, 0, 6, 4, 18, 3, 4, 21, 4, 11, 14, 15, 4, 3, 0, 15, 0, 17, 19, 8, 2, 20, 11, 0, 17, 5, 17, 8, 4, 13, 3, 18, 7, 8, 15, 22, 8, 19, 7, 19, 7, 4, 8, 17, 2, 0, 15, 19, 14, 17, 18]"
line 44 corpus_15.txt,line 44,corpus_15.txt,200703-104537_yor_7f4_elicit_43.wav,"Irú àjọṣe yẹn wá jẹ́ ààbò fún àwọn tí wọ́n ń jí gbé , gẹ́gẹ́ bí ìwé Criminal Behavior ṣe ṣàlàyé pé : “ Bí àwọn tí a jí gbé àti àwọn tó jí wọn gbé bá ṣe wá mọ ara wọn dáadáa sí ni wọ́n á ṣe máa fẹ́ràn ara wọn sí i . ## Such interaction has served as a protection to the kidnapped , as the book Criminal Behavior explains : “ The more the victim and the captor get to know one another , the more they tend to like one another .","[8, 17, 35, 26, 9, 41, 39, 4, 24, 40, 13, 22, 27, 9, 40, 26, 26, 1, 32, 5, 35, 13, 26, 22, 41, 13, 19, 31, 22, 41, 13, 36, 9, 31, 6, 1, 29, 6, 40, 6, 40, 1, 31, 30, 22, 29, 2, 17, 8, 12, 8, 13, 0, 11, 1, 4, 7, 0, 21, 8, 14, 17, 39, 4, 39, 26, 11, 26, 24, 29, 15, 29, 1, 31, 26, 22, 41, 13, 19, 31, 0, 9, 31, 6, 1, 29, 26, 19, 8, 26, 22, 41, 13, 19, 33, 9, 31, 22, 41, 13, 6, 1, 29, 1, 27, 39, 4, 22, 27, 12, 41, 0, 17, 0, 22, 41, 13, 3, 27, 0, 3, 27, 0, 18, 31, 13, 8, 22, 41, 13, 27, 39, 4, 12, 27, 0, 5, 40, 17, 26, 13, 0, 17, 0, 22, 41, 13, 18, 31, 8, 18, 20, 2, 7, 8, 13, 19, 4, 17, 0, 2, 19, 8, 14, 13, 7, 0, 18, 18, 4, 17, 21, 4, 3, 0, 18, 0, 15, 17, 14, 19, 4, 2, 19, 8, 14, 13, 19, 14, 19, 7, 4, 10, 8, 3, 13, 0, 15, 15, 4, 3, 0, 18, 19, 7, 4, 1, 14, 14, 10, 2, 17, 8, 12, 8, 13, 0, 11, 1, 4, 7, 0, 21, 8, 14, 17, 4, 23, 15, 11, 0, 8, 13, 18, 19, 7, 4, 12, 14, 17, 4, 19, 7, 4, 21, 8, 2, 19, 8, 12, 0, 13, 3, 19, 7, 4, 2, 0, 15, 19, 14, 17, 6, 4, 19, 19, 14, 10, 13, 14, 22, 14, 13, 4, 0, 13, 14, 19, 7, 4, 17, 19, 7, 4, 12, 14, 17, 4, 19, 7, 4, 24, 19, 4, 13, 3, 19, 14, 11, 8, 10, 4, 14, 13, 4, 0, 13, 14, 19, 7, 4, 17]"
line 45 corpus_15.txt,line 45,corpus_15.txt,200703-104537_yor_7f4_elicit_44.wav,"Ìṣẹ̀lẹ̀ yìí wá fi hàn pé lẹ́yìn ìgbà díẹ̀ , kò jọ pé ọ̀daràn náà máa ṣe ẹni tó jí gbé ní jàǹbá . ” ## This phenomenon indicates that after a period of time the offender is less likely to harm the hostage . ”","[30, 39, 40, 11, 40, 24, 30, 31, 22, 27, 5, 8, 7, 26, 13, 15, 29, 11, 40, 24, 30, 13, 30, 6, 1, 26, 3, 31, 40, 10, 32, 9, 41, 15, 29, 41, 3, 0, 17, 26, 13, 13, 27, 26, 12, 27, 0, 39, 4, 40, 13, 8, 19, 33, 9, 31, 6, 1, 29, 13, 31, 9, 26, 37, 1, 27, 19, 7, 8, 18, 15, 7, 4, 13, 14, 12, 4, 13, 14, 13, 8, 13, 3, 8, 2, 0, 19, 4, 18, 19, 7, 0, 19, 0, 5, 19, 4, 17, 0, 15, 4, 17, 8, 14, 3, 14, 5, 19, 8, 12, 4, 19, 7, 4, 14, 5, 5, 4, 13, 3, 4, 17, 8, 18, 11, 4, 18, 18, 11, 8, 10, 4, 11, 24, 19, 14, 7, 0, 17, 12, 19, 7, 4, 7, 14, 18, 19, 0, 6, 4]"
line 46 corpus_15.txt,line 46,corpus_15.txt,200703-104537_yor_7f4_elicit_45.wav,"Ọmọ ilẹ̀ Gẹ̀ẹ́sì kan tí wọ́n jí gbé ní Chechnya , tí wọ́n sì fipá bá lòpọ̀ , sọ pé : “ Mo mọ̀ pé nígbà tí ẹni tó ń ṣọ́ wa náà wá mọ irú ẹni tí a jẹ́ , ó wá rí i pé kò dáa bí òun ṣe ń fipá bá mi lò . ## An English victim in Chechnya who was raped said : “ I believe that when the guard came to know us as individuals he realized it was wrong to rape me .","[41, 12, 41, 8, 11, 40, 6, 40, 40, 18, 30, 10, 0, 13, 19, 31, 22, 41, 13, 9, 31, 6, 1, 29, 13, 31, 2, 7, 4, 2, 7, 13, 24, 0, 19, 31, 22, 41, 13, 18, 30, 5, 8, 15, 27, 1, 27, 11, 32, 15, 41, 18, 41, 15, 29, 12, 14, 12, 41, 15, 29, 13, 31, 6, 1, 26, 19, 31, 40, 13, 8, 19, 33, 36, 39, 41, 22, 0, 13, 27, 26, 22, 27, 12, 41, 8, 17, 35, 40, 13, 8, 19, 31, 0, 9, 40, 33, 22, 27, 17, 31, 8, 15, 29, 10, 32, 3, 27, 0, 1, 31, 32, 20, 13, 39, 4, 36, 5, 8, 15, 27, 1, 27, 12, 8, 11, 32, 0, 13, 4, 13, 6, 11, 8, 18, 7, 21, 8, 2, 19, 8, 12, 8, 13, 2, 7, 4, 2, 7, 13, 24, 0, 22, 7, 14, 22, 0, 18, 17, 0, 15, 4, 3, 18, 0, 8, 3, 8, 1, 4, 11, 8, 4, 21, 4, 19, 7, 0, 19, 22, 7, 4, 13, 19, 7, 4, 6, 20, 0, 17, 3, 2, 0, 12, 4, 19, 14, 10, 13, 14, 22, 20, 18, 0, 18, 8, 13, 3, 8, 21, 8, 3, 20, 0, 11, 18, 7, 4, 17, 4, 0, 11, 8, 25, 4, 3, 8, 19, 22, 0, 18, 22, 17, 14, 13, 6, 19, 14, 17, 0, 15, 4, 12, 4]"
line 47 corpus_15.txt,line 47,corpus_15.txt,200703-104537_yor_7f4_elicit_46.wav,"Kò ṣe bẹ́ẹ̀ mọ́ , ó sì wá tọrọ àforíjì . ” ## The raping stopped and he apologized . ”","[10, 32, 39, 4, 1, 40, 40, 12, 41, 33, 18, 30, 22, 27, 19, 41, 17, 41, 26, 5, 14, 17, 31, 9, 30, 19, 7, 4, 17, 0, 15, 8, 13, 6, 18, 19, 14, 15, 15, 4, 3, 0, 13, 3, 7, 4, 0, 15, 14, 11, 14, 6, 8, 25, 4, 3]"
line 48 corpus_15.txt,line 48,corpus_15.txt,200703-104537_yor_7f4_elicit_47.wav,[ Àwòrán tó wà ní ojú ìwé 14 ] ## [ Picture on page 4 ],"[26, 22, 32, 17, 27, 13, 19, 33, 22, 26, 13, 31, 14, 9, 35, 30, 22, 29, 15, 8, 2, 19, 20, 17, 4, 14, 13, 15, 0, 6, 4]"
line 49 corpus_15.txt,line 49,corpus_15.txt,200703-104537_yor_7f4_elicit_48.wav,"Jíjí ẹnì kan gbé ni ọ̀kan lára pákáǹleke tó máa ń dani lórí rú jù lọ tó lè bá ìdílé ẹni náà ## To family members a kidnapping is one of the most nerve - racking , emotional turmoils imaginable","[9, 31, 9, 31, 40, 13, 30, 10, 0, 13, 6, 1, 29, 13, 8, 41, 10, 0, 13, 11, 27, 17, 0, 15, 27, 10, 27, 37, 11, 4, 10, 4, 19, 33, 12, 27, 0, 36, 3, 0, 13, 8, 11, 33, 17, 31, 17, 35, 9, 34, 11, 41, 19, 33, 11, 28, 1, 27, 30, 3, 31, 11, 29, 40, 13, 8, 13, 27, 26, 19, 14, 5, 0, 12, 8, 11, 24, 12, 4, 12, 1, 4, 17, 18, 0, 10, 8, 3, 13, 0, 15, 15, 8, 13, 6, 8, 18, 14, 13, 4, 14, 5, 19, 7, 4, 12, 14, 18, 19, 13, 4, 17, 21, 4, 17, 0, 2, 10, 8, 13, 6, 4, 12, 14, 19, 8, 14, 13, 0, 11, 19, 20, 17, 12, 14, 8, 11, 18, 8, 12, 0, 6, 8, 13, 0, 1, 11, 4]"
line 50 corpus_15.txt,line 50,corpus_15.txt,200703-104537_yor_7f4_elicit_49.wav,[ Àwòrán tó wà ní ojú ìwé 15 ] ## [ Picture on page 5 ],"[26, 22, 32, 17, 27, 13, 19, 33, 22, 26, 13, 31, 14, 9, 35, 30, 22, 29, 15, 8, 2, 19, 20, 17, 4, 14, 13, 15, 0, 6, 4]"
line 1 corpus3.txt,line 1,corpus3.txt,200701-111743_yor_7f4_elicit_0.wav,Àgbà kì í fàárọ̀ họ ìdí kó má kan funfun. ## A grown person does not scratch his buttocks in the early morning without showing some whiteness.,"[26, 6, 1, 26, 10, 30, 31, 5, 26, 27, 17, 41, 7, 41, 30, 3, 31, 10, 33, 12, 27, 10, 0, 13, 5, 20, 13, 5, 20, 13, 0, 6, 17, 14, 22, 13, 15, 4, 17, 18, 14, 13, 3, 14, 4, 18, 13, 14, 19, 18, 2, 17, 0, 19, 2, 7, 7, 8, 18, 1, 20, 19, 19, 14, 2, 10, 18, 8, 13, 19, 7, 4, 4, 0, 17, 11, 24, 12, 14, 17, 13, 8, 13, 6, 22, 8, 19, 7, 14, 20, 19, 18, 7, 14, 22, 8, 13, 6, 18, 14, 12, 4, 22, 7, 8, 19, 4, 13, 4, 18, 18]"
line 2 corpus3.txt,line 2,corpus3.txt,200701-111743_yor_7f4_elicit_1.wav,"Àgbà kì í ṣerée kí-ló-bá-yìí-wá? ## An elderly person does not engage in the type of play that provokes the comment, “What brought all this about?”.","[26, 6, 1, 26, 10, 30, 31, 39, 4, 17, 29, 4, 10, 31, 11, 33, 1, 27, 24, 30, 31, 22, 27, 0, 13, 4, 11, 3, 4, 17, 11, 24, 15, 4, 17, 18, 14, 13, 3, 14, 4, 18, 13, 14, 19, 4, 13, 6, 0, 6, 4, 8, 13, 19, 7, 4, 19, 24, 15, 4, 14, 5, 15, 11, 0, 24, 19, 7, 0, 19, 15, 17, 14, 21, 14, 10, 4, 18, 19, 7, 4, 2, 14, 12, 12, 4, 13, 19, 22, 7, 0, 19, 1, 17, 14, 20, 6, 7, 19, 0, 11, 11, 19, 7, 8, 18, 0, 1, 14, 20, 19]"
line 3 corpus3.txt,line 3,corpus3.txt,200701-111743_yor_7f4_elicit_2.wav,Àgbà kì í ṣorò bí èwe. ## An elderly person does not perform rituals like a youth.,"[26, 6, 1, 26, 10, 30, 31, 39, 14, 17, 32, 1, 31, 28, 22, 4, 0, 13, 4, 11, 3, 4, 17, 11, 24, 15, 4, 17, 18, 14, 13, 3, 14, 4, 18, 13, 14, 19, 15, 4, 17, 5, 14, 17, 12, 17, 8, 19, 20, 0, 11, 18, 11, 8, 10, 4, 0, 24, 14, 20, 19, 7]"
line 4 corpus3.txt,line 4,corpus3.txt,200701-111743_yor_7f4_elicit_3.wav,Àgbà kì í wà lọ́jà kórí ọmọ titun wọ́. ## An elder is not present at a market and permit a child's head to rest askew.,"[26, 6, 1, 26, 10, 30, 31, 22, 26, 11, 41, 9, 26, 10, 33, 17, 31, 41, 12, 41, 19, 8, 19, 20, 13, 22, 41, 0, 13, 4, 11, 3, 4, 17, 8, 18, 13, 14, 19, 15, 17, 4, 18, 4, 13, 19, 0, 19, 0, 12, 0, 17, 10, 4, 19, 0, 13, 3, 15, 4, 17, 12, 8, 19, 0, 2, 7, 8, 11, 3, 18, 7, 4, 0, 3, 19, 14, 17, 4, 18, 19, 0, 18, 10, 4, 22]"
line 5 corpus3.txt,line 5,corpus3.txt,200701-111743_yor_7f4_elicit_4.wav,Àgbá òfìfo ní ńpariwo; àpò tó kún fówó kì í dún. ## It is an empty barrel that is noisy; a sack full of money makes no sound.,"[26, 6, 1, 27, 32, 5, 30, 5, 14, 13, 31, 36, 15, 0, 17, 8, 22, 14, 26, 15, 32, 19, 33, 10, 35, 13, 5, 33, 22, 33, 10, 30, 31, 3, 35, 13, 8, 19, 8, 18, 0, 13, 4, 12, 15, 19, 24, 1, 0, 17, 17, 4, 11, 19, 7, 0, 19, 8, 18, 13, 14, 8, 18, 24, 0, 18, 0, 2, 10, 5, 20, 11, 11, 14, 5, 12, 14, 13, 4, 24, 12, 0, 10, 4, 18, 13, 14, 18, 14, 20, 13, 3]"
line 6 corpus3.txt,line 6,corpus3.txt,200701-111743_yor_7f4_elicit_5.wav,Àgbà tí kò lẹ́sẹ̀ nílẹ̀ a lọ́gbọ́n nínú. ## An elder that has no substance should have cunning.,"[26, 6, 1, 26, 19, 31, 10, 32, 11, 40, 18, 40, 13, 31, 11, 40, 0, 11, 41, 6, 1, 41, 13, 13, 31, 13, 35, 0, 13, 4, 11, 3, 4, 17, 19, 7, 0, 19, 7, 0, 18, 13, 14, 18, 20, 1, 18, 19, 0, 13, 2, 4, 18, 7, 14, 20, 11, 3, 7, 0, 21, 4, 2, 20, 13, 13, 8, 13, 6]"
line 7 corpus3.txt,line 7,corpus3.txt,200701-111743_yor_7f4_elicit_6.wav,Àgbà tí kò mọ ìwọ̀n ara-a rẹ̀ lodò ńgbé lọ́. ## It is an elder who does not know his limitations that is washed away by a river.,"[26, 6, 1, 26, 19, 31, 10, 32, 12, 41, 30, 22, 41, 13, 0, 17, 0, 0, 17, 40, 11, 14, 3, 32, 36, 6, 1, 29, 11, 41, 8, 19, 8, 18, 0, 13, 4, 11, 3, 4, 17, 22, 7, 14, 3, 14, 4, 18, 13, 14, 19, 10, 13, 14, 22, 7, 8, 18, 11, 8, 12, 8, 19, 0, 19, 8, 14, 13, 18, 19, 7, 0, 19, 8, 18, 22, 0, 18, 7, 4, 3, 0, 22, 0, 24, 1, 24, 0, 17, 8, 21, 4, 17]"
